SUMMARY
Performance of the best performing model for different configurations:



With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 9% with Winkler score of 332751.679899565, with accuracy 0.7767313019390581.

With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 9% with Winkler score of 339647.304929218, with accuracy 0.7719298245614035.

With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 9% with Winkler score of 341850.76329306193, with accuracy 0.769713758079409.

With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 9% with Winkler score of 334858.14249637997, with accuracy 0.7645429362880887.

With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 346970.09051963256, with accuracy 0.7900277008310249.

With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 7% with Winkler score of 350585.7945581581, with accuracy 0.782825484764543.

With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 7% with Winkler score of 338953.9070492696, with accuracy 0.7852262234533702.

With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 355680.71718014084, with accuracy 0.7529085872576178.

With specification {'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 7% with Winkler score of 361682.2892145079, with accuracy 0.741089566020314.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 384199.58659909485, with accuracy 0.7392428439519853.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 3% with Winkler score of 395584.76442305685, with accuracy 0.7152354570637119.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 3% with Winkler score of 401392.6681077006, with accuracy 0.7126500461680517.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 379894.5677465141, with accuracy 0.7429362880886426.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 3% with Winkler score of 393778.05473718693, with accuracy 0.7072945521698984.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 1% with Winkler score of 403264.1454584093, with accuracy 0.7974145891043398.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 376241.54869650915, with accuracy 0.7469990766389658.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 1% with Winkler score of 398969.14606350433, with accuracy 0.7907663896583564.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 1% with Winkler score of 404177.8906824422, with accuracy 0.7807940904893813.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 382430.2341783142, with accuracy 0.738134810710988.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 3% with Winkler score of 396549.10100949317, with accuracy 0.7082179132040628.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 1% with Winkler score of 402077.7435734572, with accuracy 0.8001846722068329.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 379042.1845453577, with accuracy 0.7431209602954756.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 3% with Winkler score of 398252.5321796989, with accuracy 0.7065558633425669.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 1% with Winkler score of 403214.82395363244, with accuracy 0.8007386888273315.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 376241.54869650915, with accuracy 0.7469990766389658.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 1% with Winkler score of 398969.14606350433, with accuracy 0.7907663896583564.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 1% with Winkler score of 404177.8906824422, with accuracy 0.7807940904893813.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 380666.2794459105, with accuracy 0.7298245614035088.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 3% with Winkler score of 397391.70486694714, with accuracy 0.702123730378578.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 1% with Winkler score of 402670.15140282427, with accuracy 0.7940904893813481.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 376855.0789200461, with accuracy 0.7349953831948292.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 1% with Winkler score of 398831.54107299534, with accuracy 0.798522622345337.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 1% with Winkler score of 403474.3433138127, with accuracy 0.7907663896583564.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 1% with Winkler score of 375564.16511217074, with accuracy 0.7436749769159742.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 1% with Winkler score of 398814.42366464424, with accuracy 0.7892890120036934.

With specification {'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 1% with Winkler score of 404618.70868466375, with accuracy 0.7835641735918745.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 11% with Winkler score of 332968.72039383574, with accuracy 0.7564173591874422.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 11% with Winkler score of 334169.160448715, with accuracy 0.7641735918744229.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 11% with Winkler score of 336867.7599506549, with accuracy 0.765466297322253.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 9% with Winkler score of 330397.4018023204, with accuracy 0.7968605724838412.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 9% with Winkler score of 340878.90222581755, with accuracy 0.7623268698060942.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 9% with Winkler score of 345341.0260212466, with accuracy 0.7514312096029547.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 7% with Winkler score of 336907.93173714686, with accuracy 0.7933518005540167.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 356141.25952069723, with accuracy 0.7490304709141274.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 5% with Winkler score of 362509.02705534385, with accuracy 0.7854108956602032.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 11% with Winkler score of 331900.9162173957, with accuracy 0.7519852262234533.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 9% with Winkler score of 336089.1003136972, with accuracy 0.785595567867036.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 9% with Winkler score of 341090.005481728, with accuracy 0.7778393351800554.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 9% with Winkler score of 330560.49726022093, with accuracy 0.7940904893813481.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 9% with Winkler score of 342714.9336125694, with accuracy 0.7545706371191135.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 7% with Winkler score of 346287.04264174355, with accuracy 0.7905817174515235.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 7% with Winkler score of 336907.93173714686, with accuracy 0.7933518005540167.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 356141.25952069723, with accuracy 0.7490304709141274.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 5% with Winkler score of 362509.02705534385, with accuracy 0.7854108956602032.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 9% with Winkler score of 334500.9415518588, with accuracy 0.7571560480147738.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 343340.7487747972, with accuracy 0.7846722068328716.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 7% with Winkler score of 346965.3892587894, with accuracy 0.7846722068328716.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 7% with Winkler score of 335830.6644061594, with accuracy 0.7953831948291782.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 347990.11496990017, with accuracy 0.766943674976916.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 7% with Winkler score of 354505.0269544221, with accuracy 0.7575253924284395.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 7% with Winkler score of 339218.0115035126, with accuracy 0.778393351800554.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 5% with Winkler score of 357288.80732262164, with accuracy 0.788365650969529.

With specification {'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 5% with Winkler score of 364214.04230786895, with accuracy 0.7793167128347184.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 11% with Winkler score of 331615.09258250543, with accuracy 0.7879963065558634.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 14% with Winkler score of 328249.9461568152, with accuracy 0.766943674976916.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 14% with Winkler score of 329247.83869636495, with accuracy 0.7743305632502309.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 11% with Winkler score of 328638.98404691304, with accuracy 0.7765466297322253.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 9% with Winkler score of 337957.4173624377, with accuracy 0.795752539242844.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 9% with Winkler score of 341292.6478486617, with accuracy 0.7857802400738689.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 7% with Winkler score of 336452.4336652826, with accuracy 0.8009233610341644.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 353617.3763788912, with accuracy 0.7623268698060942.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 7% with Winkler score of 360621.5768255298, with accuracy 0.7506925207756233.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 11% with Winkler score of 329050.0445724719, with accuracy 0.7787626962142198.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 11% with Winkler score of 329474.79308185243, with accuracy 0.7996306555863343.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 11% with Winkler score of 331899.25408107595, with accuracy 0.7926131117266851.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 11% with Winkler score of 329669.28371233784, with accuracy 0.7704524469067405.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 9% with Winkler score of 338381.62854886753, with accuracy 0.7874422899353647.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 9% with Winkler score of 342005.6491741887, with accuracy 0.7789473684210526.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 7% with Winkler score of 336452.4336652826, with accuracy 0.8009233610341644.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 353617.3763788912, with accuracy 0.7623268698060942.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 7% with Winkler score of 360621.5768255298, with accuracy 0.7506925207756233.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None}, the best Winkler score is obtained at 9% with Winkler score of 332677.15302846394, with accuracy 0.7761772853185596.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}, the best Winkler score is obtained at 9% with Winkler score of 339867.52967699926, with accuracy 0.7704524469067405.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}, the best Winkler score is obtained at 9% with Winkler score of 342609.14672734635, with accuracy 0.7715604801477378.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None}, the best Winkler score is obtained at 9% with Winkler score of 334856.6868961173, with accuracy 0.7641735918744229.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 348508.99549116794, with accuracy 0.7902123730378579.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}, the best Winkler score is obtained at 7% with Winkler score of 351755.58816624637, with accuracy 0.7804247460757157.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None}, the best Winkler score is obtained at 7% with Winkler score of 338992.72711764317, with accuracy 0.7852262234533702.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}, the best Winkler score is obtained at 7% with Winkler score of 355607.263787361, with accuracy 0.7532779316712834.

With specification {'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}, the best Winkler score is obtained at 5% with Winkler score of 362003.5707846204, with accuracy 0.7937211449676823.
