name,lon,lat
Gemeentepark,4.4231898,51.3168657
Unnamed,4.0094574,50.506299
Boerenkrijgpark,3.9460152,51.0449389
Unnamed,4.4205103,50.6994432
Unnamed,3.7136106,50.9041754
Unnamed,3.7177158,50.9015482
Bos van Kasteel Ten Bieze,3.7130848,50.9010696
Unnamed,3.9521759,51.1070115
Unnamed,4.2082337,51.0087654
Park Ter Beuken,3.9829462,51.1079836
Kasteelpark Verloren Bos,3.9994431,51.1110279
Unnamed,3.9270939,50.5110728
Unnamed,3.9119572,50.5333698
Unnamed,4.4302329,50.8636334
Unnamed,4.4295856,50.8640052
Unnamed,3.9734672,51.0441824
Nieuwdonk,3.9734855,51.0340234
Square d'Omalius,4.8581207,50.467861
Unnamed,3.9967885,50.461759
Unnamed,5.5726043,50.6460072
Unnamed,5.5726325,50.6464057
Unnamed,3.9633828,51.011734
Unnamed,3.995856,50.9710125
Unnamed,3.9907699,50.9731779
Unnamed,3.9818557,50.9676972
Bisschoppenhof,4.4619437,51.2313304
Parc Buchholtz - Buchholtzpark,4.3656835,50.8216743
Unnamed,4.1569554,51.0729669
Unnamed,4.1430621,51.0797128
Unnamed,3.6409718,51.0994607
Unnamed,3.6278787,51.0941756
Unnamed,4.1530318,51.086066
Adolf Daensplein,4.1366042,51.1570995
Unnamed,3.8874869,50.4305838
Parc de Mathelin,5.8200318,49.594149
kasteel van Wippelgem,3.7209751,51.1344362
Park Blauwendael,4.0823078,51.1080987
Unnamed,4.3865964,51.2204711
Scheldepark,4.2231158,51.1236251
Spaans Kwartier,4.695139,50.8719596
Park Callebeek - Ter Locht,4.3358655,51.1444273
Unnamed,4.3295076,51.128968
Park Liezebeekwijk,4.0291583,50.729745
Unnamed,4.3835544,50.8913044
Unnamed,3.8506868,51.0249891
De Brink,3.8500467,51.0303117
Place du Tilleul,5.4277828,49.6213752
Unnamed,3.4663558,50.9382331
Square Saint-Germain,3.949123,50.4530398
Gerdapark,4.1413263,51.1588334
Sint-Jansplein,4.1352748,51.1581901
Unnamed,5.9695045,50.6314675
Unnamed,4.7512033,50.8774224
Unnamed,4.1562335,50.4616048
Unnamed,4.0300209,51.1969854
Mierennest bos,4.0966702,51.1510635
Mierennest bos 2,4.0969516,51.1529885
Mierennest bos,4.0982397,51.1511235
Unnamed,4.0943949,51.1476199
Unnamed,4.0893618,51.1444048
Unnamed,4.0905455,51.1409513
Jardin de la Grande Pêcherie,3.9505052,50.4485906
Unnamed,3.6347185,51.0834074
Unnamed,5.9993434,50.6109216
Unnamed,5.8521813,50.5941541
Unnamed,5.8542525,50.5945295
Parc de l'Harmonie,5.8544555,50.5907426
Parc Fabiola,5.8583759,50.59016
Unnamed,5.8532933,50.5940698
Place Félix Govaert - Félix Govaertplein,4.4278138,50.8208905
Unnamed,3.4471823,51.0863605
Unnamed,4.4687353,50.8578746
Unnamed,4.1305955,51.217152
Grande pelouse,3.8996355,50.4049773
Beukenpark,3.2410492,51.1523087
Unnamed,3.7354472,51.1158165
Unnamed,3.7222975,51.1166372
Unnamed,5.057372,50.9096055
Unnamed,5.5936799,50.5791319
Citadel,5.044742,50.9830834
Parc des Fuchsias - Fuchsiaspark,4.3215357,50.8604363
Oswald Pietersplein,3.2384933,51.1570406
Unnamed,4.3881162,50.805912
Unnamed,4.388018,50.806303
Unnamed,3.6038096,51.1514407
Unnamed,3.6268656,51.1986098
Unnamed,3.7059086,51.1062938
Domein Roosendael,4.4668199,51.0709126
Speelpark Lesseliersdreef,4.2514721,51.2070755
Unnamed,3.6414798,51.1915953
Unnamed,4.3912558,50.8074034
Unnamed,5.5831281,50.566948
Speelplein,2.8515355,50.9544342
Unnamed,2.8534434,50.9550238
Jardin Robert Leclercq - Robert Leclercq Tuin,4.3884915,50.8121005
Unnamed,4.0946645,50.9534665
Speelplein,2.8507437,50.9520532
Unnamed,5.5915046,50.546947
Unnamed,5.5880219,50.5475784
Unnamed,4.3987,50.809912
Directeur-Generaal Willemspark,3.2518738,51.3414734
Unnamed,3.2160227,51.2159331
Parc Bivort,4.4176675,50.4459121
Hof in de Kerck Hoeck,4.3126625,51.1739606
Unnamed,5.5954078,50.5791041
Étangs de la Renardise,4.0968694,50.5021626
Kruisdijkpark,4.3267495,51.345427
Unnamed,4.0431776,50.4293536
Vander Merschplein,3.1205752,50.7993862
Ankerstraat Park,4.0037216,50.9202046
Unnamed,4.0237892,50.9325655
Park van Meerbeke,4.0399599,50.82642
Villa Pax,5.731981,51.1739604
Unnamed,3.9215384,51.0386001
Unnamed,4.0585439,50.802613
Unnamed,3.4506695,51.1811382
Park Ter Walle,3.1262727,50.7989192
Unnamed,3.1205569,50.8033421
Unnamed,5.2885713,49.7177988
Parc des Saules,4.6059767,50.7248043
Unnamed,4.087569,50.5095215
Unnamed,3.6369703,50.9607263
Unnamed,3.5763143,51.0849286
Unnamed,3.5680565,51.0847412
Unnamed,3.6094091,51.0444357
Unnamed,4.2821966,51.2213108
Hagelberg,4.3278846,51.3508561
Unnamed,4.5618451,50.678865
Unnamed,4.5541674,50.6736188
Unnamed,3.5783511,51.0570418
Leopoldplein,3.1266888,50.7963795
Unnamed,5.9178283,50.5847062
Unnamed,4.3246385,51.3532503
Plaine de Jeux du Château d'Hélécine,4.9810506,50.7471463
Unnamed,4.0038765,50.9238899
Unnamed,3.2428463,51.1548826
Parc du Château des Moines,5.8998416,50.5870594
Unnamed,3.9543396,50.4461253
Unnamed,3.5643147,50.9158436
Unnamed,4.6095786,50.6712783
Parc Marie Louise,5.875067,50.5967862
Unnamed,4.6113741,50.6655838
Unnamed,3.0971029,51.0927006
Kazerneplein,4.2906912,51.3044809
Unnamed,2.8795991,51.1739838
Unnamed,3.391553,50.837222
Rozanetuin,3.7170723,51.059266
Unnamed,3.781822,51.1748907
Unnamed,4.345349,50.6759699
Unnamed,4.1411807,50.49114
Parc Nelson Mandela,4.3778187,50.4088569
Unnamed,3.885601,50.8854194
Unnamed,4.1503191,50.4870751
Unnamed,4.1022024,50.467774
Mariahove,3.4925595,51.0853096
Unnamed,3.6944367,50.4997732
Parc & Château de Belœil,3.7260682,50.5493797
Unnamed,3.7319478,50.5491107
Unnamed,3.2419041,51.1518054
Unnamed,3.5357075,50.9090643
Gemeentepark Hallehof,4.6274524,51.2489616
Hemelrijkpark,3.4109703,51.1359027
Unnamed,5.5718462,50.6461935
Unnamed,5.5710826,50.6461624
Unnamed,5.5723165,50.6459497
Unnamed,3.6945334,50.9201719
Unnamed,3.9517068,50.4453924
Unnamed,3.9534361,50.4458611
Unnamed,3.9551976,50.4463822
Unnamed,4.3170219,51.2207315
Unnamed,3.1088486,50.9502945
Hoornwerkpark,2.8962215,50.8479956
Unnamed,2.998988,50.8364624
Unnamed,3.9493982,50.4448013
Vestingen,2.8907898,50.8538102
Unnamed,5.8673122,50.5611811
George Van Raemdonckpark,4.4933701,51.160861
Unnamed,3.9626545,50.4459329
Park Kallo,4.2809764,51.2523851
Parc Gilson,4.1869234,50.473591
Jardin du Chat - Kattuin,4.3433361,50.8109731
Park van de directeur,5.2186142,51.0692338
Unnamed,3.8680465,50.4424434
Park Mariënstede,3.096566,50.8495054
Unnamed,4.2665226,50.6819147
Unnamed,3.5563026,51.1698825
Unnamed,2.5974622,51.0814541
Unnamed,2.5963667,51.0804557
Unnamed,2.5976023,51.0801707
Unnamed,2.599602,51.0827525
Unnamed,2.6003192,51.0825732
Unnamed,4.2470988,50.4577462
Unnamed,2.5969727,51.0817359
Unnamed,2.5957058,51.0815191
Unnamed,2.5981403,51.0802523
Unnamed,5.8730262,50.3939446
Unnamed,5.8750529,50.3938273
Unnamed,4.4284061,50.8504169
Parc du Chanoine Puissant,3.9475676,50.4549662
Unnamed,3.9496377,50.4475245
Le Jardin Suspendu,3.9501396,50.4468045
Unnamed,4.1327261,50.6656704
Unnamed,4.8009873,50.4661364
Parc du 4 septembre,4.2273945,50.4894561
Bloemekenspark,3.7160605,51.0735564
Unnamed,3.7329992,51.0427244
Unnamed,3.7342841,51.0380787
Martinuspark,3.5268925,50.9788525
Begijnhofkerk (Paterskerk),4.9410239,50.8015077
Parc Bauthier,4.2679547,50.6504792
Unnamed,3.6726039,51.1229297
Unnamed,4.3590907,50.903749
Unnamed,3.8685784,50.432567
Grossenknetenpark,3.7061754,51.1066408
Unnamed,3.1242459,50.9519441
Unnamed,4.1709621,50.4786102
Unnamed,4.4350277,50.8399605
Unnamed,4.9873036,50.5293685
Parc Saint-Lambert - Sint Lambrechts park,4.4365482,50.8429251
Velodroompark,3.7442076,51.1187075
Square A. Godeau,4.2698247,50.6812776
Zuidledepark,3.7737483,51.1409725
Unnamed,4.8701478,50.4260802
Unnamed,4.8623945,50.455892
Unnamed,4.4246162,50.8413964
Unnamed,3.8313982,51.1059335
Stadspark,4.9330866,50.8070158
Unnamed,4.4741061,50.9135575
Unnamed,4.4789763,50.9192363
Unnamed,3.6625034,50.5008242
De Karmel,3.1854524,51.1819498
Lodejardin,3.8343008,51.0953734
Unnamed,3.7743002,51.0843992
Unnamed,3.7736668,51.0845891
Unnamed,3.775437,51.0839588
Unnamed,3.2173866,51.2017928
Heldensquare,4.9376382,50.8080387
Unnamed,3.2219592,51.2033029
Buurtpark Biest,3.7535288,51.0681685
Stedelijke kruidtuin,4.6902202,50.8778939
Unnamed,4.4263179,50.844854
Parc Des Cascades,3.8601449,50.4269718
Résidence du Soleil,3.9601251,50.4770286
Unnamed,5.5705221,50.6367397
Unnamed,5.565558,50.6294242
Unnamed,5.5661046,50.6295053
Kruisvest,3.2368602,51.2167305
Arbedpark,3.7529147,51.0455265
Groenzone Jean Jaurès,3.7655418,51.0268308
Unnamed,5.3499432,50.9484034
Unnamed,3.8877833,51.0323424
Unnamed,3.6906511,50.9932247
Halfwegpark,3.6851464,51.0529423
Unnamed,4.3673302,50.5187054
Unnamed,3.4635641,50.7246437
Unnamed,4.4335115,51.2439902
Unnamed,3.1286778,51.3115586
Koning Albert I-park,3.1329342,51.3100537
Unnamed,4.5430388,50.7127059
Unnamed,3.1419968,51.3041073
Unnamed,5.1724501,51.0411803
Park Ten Hove,3.7753973,51.0130879
Unnamed,4.5369254,50.7029111
Unnamed,4.5346412,50.7040614
Abbaye de Saint-Denis,4.0229972,50.4930277
Unnamed,2.8667298,50.8517275
Unnamed,2.8604488,50.8546704
Unnamed,4.4220843,51.0472231
Vijfweegsepark,3.67513,51.0861508
Le Touquetpark,2.877683,50.8486785
Unnamed,3.9606499,50.4591388
Unnamed,4.5452321,50.7122239
Unnamed,2.8644603,50.8464225
Buurtpark Cadol,4.7069714,50.8645334
Unnamed,3.1374725,51.3145753
Sint-Donaaspark,3.2101206,51.3343494
Unnamed,3.9625231,50.4466319
Unnamed,3.8888178,51.0092198
Unnamed,5.2829164,50.1677031
Unnamed,5.2804054,50.1684483
Unnamed,5.2804019,50.1686574
Unnamed,3.9514674,50.4485046
Unnamed,4.779142,51.1644723
Unnamed,4.0092793,50.4969678
Parc des Maïeurs,5.2575701,50.6971873
Jardin des Rondes Bosses,4.6076546,50.6649554
Unnamed,4.1516252,50.5613399
Unnamed,3.9419618,50.4892241
Unnamed,3.5643347,50.9800128
Parc Godin,5.8417483,50.5827555
Unnamed,3.5874476,51.0245769
Unnamed,4.3556674,51.1753609
Unnamed,3.7250844,51.0589907
Unnamed,4.3266699,50.9280689
Unnamed,4.3279947,50.9291212
Unnamed,4.5157537,50.8286211
Unnamed,3.8306087,50.4273974
Unnamed,4.5132658,51.1238393
Unnamed,4.3772183,50.8308796
Duivekeetbos,3.2092528,51.238023
Unnamed,3.7278926,50.9803184
Unnamed,5.0790388,50.7936519
Loten-Park,6.0324894,50.6256135
Unnamed,4.1997762,50.6823718
Olsene Rotse,3.4691953,50.9473522
Unnamed,3.4827842,50.9611225
Sincfalpark,3.2248529,51.2196666
Hof De Jonghe,3.2280526,51.2188674
Unnamed,3.8617843,50.6881622
Unnamed,4.994103,51.3723159
Parking Personeel,4.9321352,51.2942406
Unnamed,4.4175772,50.8514241
Parc de Cointe,5.5618926,50.6224803
Unnamed,4.167135,51.006032
Unnamed,4.5455916,50.4797811
Unnamed,4.3241363,51.1064983
Unnamed,4.3250488,51.1066411
Unnamed,3.4770676,50.8445389
Unnamed,4.0653623,50.9236173
Unnamed,3.4917347,50.8232658
Domein de Ghellinck,3.5370706,50.8149556
Unnamed,3.5126006,50.7923739
Unnamed,3.4857932,50.7733876
Unnamed,4.4155739,50.8144
Parc de la Roseraie des Mariés - Rozentuin,4.4288396,50.8374345
Vestingen,2.8844028,50.8461095
Unnamed,5.5446283,50.6531826
Unnamed,5.5448379,50.6531559
Stadspark,4.833656,50.9854613
Unnamed,3.1767771,51.2074565
Unnamed,4.8262948,50.9830911
Park Schoonhoven,4.8559548,50.9821336
Unnamed,3.1811551,51.2088728
Remi Van ­Brabantpark,3.5641638,51.1877255
Unnamed,4.0072525,50.4389919
Unnamed,4.0011021,50.4392203
Wilderpark,5.5364084,50.860856
Unnamed,4.6102715,50.6670862
Parc de jeux de Buneau,5.375392,49.687762
Unnamed,3.9481863,50.4465373
Jardin du Mayeur,3.9515328,50.4554481
Park De Vijvers,3.7506461,51.0344774
Unnamed,4.3926353,50.7268223
Unnamed,3.1072751,50.9597731
Bois de l'Escavée,4.5861308,50.667017
Unnamed,3.9545977,50.455362
Werchter Park,4.6852785,50.9673443
Unnamed,3.8059807,50.7630283
Unnamed,3.7239308,51.0538282
Unnamed,4.4742682,50.8903155
Unnamed,4.5020099,50.8786676
Parc de Jauche,4.9588881,50.6795533
Parc du Patro,4.9354992,50.6575088
Unnamed,3.7565563,50.8028518
Unnamed,3.7590723,50.8034014
Unnamed,3.7562247,50.8039952
Unnamed,3.759014,50.8025622
Unnamed,3.7588435,50.8037607
Unnamed,3.7575787,50.8021015
Unnamed,3.7574159,50.8042702
Unnamed,4.4355996,50.8545951
Unnamed,2.9023513,51.210159
Unnamed,3.9060965,50.4601551
Unnamed,4.3335377,51.1109235
Unnamed,4.3508807,51.1771334
Unnamed,3.8484527,50.4447113
Unnamed,3.8438942,50.4455997
Park van Hoegaarden,4.8898585,50.7718519
Unnamed,4.2430519,51.2176523
Speelpark Gaverlandwijk,4.2692263,51.2275651
Unnamed,6.1089747,50.4788186
Unnamed,4.5069981,50.9794005
Unnamed,3.8190523,50.8676471
Domein Breivelde,3.8310541,50.8695826
Neerheide,4.2799658,51.079595
Unnamed,4.2637178,51.1062933
Beislovenpark,3.8049738,50.8747753
Unnamed,3.8207179,50.4476375
Unnamed,3.8222002,50.4476302
Unnamed,6.0693844,50.4596816
Unnamed,3.7362379,50.7362531
Unnamed,3.7333296,50.7373209
Unnamed,3.2057857,51.3352225
Unnamed,3.1991913,51.333003
Unnamed,3.7449791,50.7373819
Unnamed,3.893302,50.8991477
Unnamed,3.621443,50.668666
La Belle-Eau,3.6197297,50.6655993
Unnamed,4.8877382,50.2269375
Unnamed,4.4989157,50.8426936
Unnamed,4.5517501,50.6635784
Malanderpark,3.5880728,50.7592501
Parc de Wisterzée,4.5629314,50.6497176
Moldersbok,5.1166726,51.1835481
Unnamed,3.6801106,50.8090743
Geboortearboretum De Bavelaar,4.5489524,51.263962
Unnamed,3.8338117,51.0958951
Unnamed,4.4578936,50.8320237
Unnamed,4.4229952,51.161108
Unnamed,3.2187473,50.7979965
Unnamed,4.4252943,51.1607911
Provinciaal Domein Dommelhof,5.4212324,51.2319838
Unnamed,3.6339754,50.6426939
Raadsherenpark,4.9110613,51.3018669
Unnamed,3.6194685,50.6552713
Unnamed,4.4242223,51.1628795
Unnamed,3.7218146,51.0182065
Unnamed,4.3298876,51.1061849
Unnamed,4.3298192,51.1064132
Rabotpark,3.715749,51.0640274
Unnamed,3.7255868,51.0588546
Unnamed,3.3808891,50.6376724
Unnamed,3.7312285,50.8768427
Geosite Goudberg,4.9015488,50.7908813
Unnamed,3.7152025,50.8999696
Unnamed,3.7162469,50.9021894
Unnamed,3.6600279,50.9280983
Unnamed,3.6636872,50.9285769
Unnamed,5.3792176,51.2385856
Barrierspark,5.3796237,51.2379421
Unnamed,3.7440133,51.0004147
Unnamed,3.6807217,50.6393734
Unnamed,3.5162439,50.97982
Begraafplaats Godsheide,5.3834443,50.9373107
Hofpoort,4.9470908,51.3216879
Unnamed,4.5176338,50.9095604
Unnamed,3.8015263,50.9733069
London Scottish Memorial Parkette,2.8933628,50.7726105
New Zealand Memorial Park,2.8913078,50.7604027
United States Memorial to 27th and 30th Divisions,2.8491965,50.7975445
Square Joséphine-Charlotte - Joséphine-Charlottesquare,4.4127673,50.8400013
Unnamed,2.9132912,50.9242522
Unnamed,2.8741158,50.8973698
Unnamed,3.88092,50.9271974
Unnamed,4.88066,50.9082559
Unnamed,4.8782802,50.9076242
Park kapel van de beukenboom,5.1765534,50.9870513
Unnamed,3.7404565,50.7371259
Unnamed,3.742923,50.7381118
Unnamed,5.5535854,49.5577601
Village de vacances de la Boverie,5.5431919,50.2022365
Unnamed,3.7825907,50.9511675
Unnamed,3.7486273,50.7417677
Unnamed,4.4219604,51.1569054
Unnamed,5.5759246,51.1866827
New Zealand Division Passchendaele Memorial Park,2.9791965,50.8907985
Unnamed,4.5160288,50.9258721
Unnamed,4.4738159,50.883272
Parc du Roi Baudouin,5.5702509,50.5312698
Unnamed,3.1074874,50.9520428
Ancienne carrière Asty-Moulin,4.8533772,50.4760944
Vlinderpark,3.6045682,50.9615864
Unnamed,3.5963914,50.964286
Unnamed,4.869674,50.8787188
Unnamed,4.426908,51.1542515
Gemeentelijk Park Heihoefseweg,4.427615,51.15309
Unnamed,4.4059441,50.9193416
Unnamed,4.4031382,50.9163826
Unnamed,3.085768,51.093732
Parc Comhaire,5.5492043,50.6293341
Ancien hôpital Saint-Jacques,4.1081336,50.4997472
Jardin Gustave Jacobs,3.9575786,50.4533058
Unnamed,4.8532792,50.8817327
Unnamed,4.1118605,50.502135
Unnamed,4.1105286,50.50454
Unnamed,4.5122753,50.9250186
Unnamed,4.6964186,51.2984788
Unnamed,4.6909541,51.3021966
Unnamed,4.1181839,50.5816733
Unnamed,4.059284,50.554798
Unnamed,4.0779244,50.5618658
Unnamed,5.5525994,50.5205461
Unnamed,4.4289939,51.1691654
Unnamed,4.1479718,50.6057326
Unnamed,4.1390149,50.6101776
Unnamed,4.8697311,50.8838356
Parc Foncin,5.5287085,49.5653418
Unnamed,4.3842443,51.1321717
Unnamed,4.3909524,51.131068
Unnamed,3.5629076,50.8504143
Wijkpark De Porre,3.7582172,51.0279337
Unnamed,4.4637919,50.9737221
Unnamed,4.387131,51.1341666
Unnamed,3.8980476,50.4000669
Adolf Papeleupark,3.747964,51.0301004
De Sprink,5.5759215,51.1687894
Parc de L'Europe,4.8663801,50.7228258
Unnamed,4.135732,50.6056092
Unnamed,5.2970519,50.7522592
Unnamed,4.1371847,50.6132791
Unnamed,5.4663241,49.798525
Rubenspark,4.4288397,51.1645425
Parc Roi Baudouin,4.3261991,50.4096254
Banneux kapel,5.3889644,51.1404548
Unnamed,5.4149212,51.1365064
Unnamed,5.7908158,50.4901125
Unnamed,4.1248019,50.6082092
Unnamed,4.1260666,50.6076075
Résidence 'La Houssière',4.157133,50.6096442
Unnamed,4.3672914,50.3535099
Unnamed,5.1002996,51.0370068
Parc des Anciennes Cliniques,4.1547475,50.6101063
Unnamed,3.2017707,51.2202321
Unnamed,3.0206555,51.1591667
Stadspark De Boneput,5.5901846,51.1330656
Square Jean Mosseray,4.8721585,50.458985
"Fiets-en wandelrustpunt ""De Ambertuin""",5.1542478,51.0973279
Unnamed,4.1463397,50.5927178
Cyriel Tangheplein,3.2160151,50.9159164
Parc Général Jacques,5.8593871,50.5866701
Place Henry Vieuxtemps,5.8620446,50.5850209
Unnamed,5.8232831,50.6110454
Unnamed,4.1674314,50.4128092
Unnamed,5.7047646,50.9254849
Sint-Jorishoekje,5.2797754,50.8711311
Parc Charles Derbaix,4.1742425,50.4128085
Square des Droits de l'Homme,4.1761669,50.4151444
Unnamed,4.2663118,50.3464787
Park Haffmans,5.5165803,50.8668821
Unnamed,5.444491,50.7450723
Unnamed,5.5137706,50.6156727
Unnamed,5.5161831,50.7676853
Unnamed,4.8314112,50.8891766
Qbike,3.8675067,50.4211426
Unnamed,5.6323648,50.8013027
Unnamed,4.2257782,50.163565
Unnamed,4.4330378,50.8323674
Unnamed,5.5607999,50.789908
Unnamed,3.8707603,50.6646314
Unnamed,5.4182493,50.7990516
Unnamed,5.4677558,50.7834909
Unnamed,5.4663268,50.7831645
Unnamed,5.465414,50.7831914
Unnamed,6.2629142,50.4267541
Unnamed,5.2759264,50.8683136
Pierkespark,3.7018932,51.0586684
Unnamed,5.186673,50.8129363
Unnamed,5.1819699,50.8178887
Unnamed,3.7254639,51.063921
Tolhuispark,3.7249136,51.0639393
Unnamed,3.7245247,51.06434
Unnamed,5.1931377,50.8196851
Stadspark Sint-Truiden,5.1855305,50.8198029
Park Terbiest,5.2090067,50.8286571
Unnamed,3.8964099,50.4013473
Unnamed,3.6413933,51.0817026
Parc Simon,3.5953503,50.5074563
Unnamed,3.8452192,50.4217276
Unnamed,3.7020095,51.0209796
Unnamed,2.5964919,51.0821805
Unnamed,3.718409,51.0291226
Brandepoel,5.2459087,50.870275
Kasteelpark Leva,5.2865363,50.893125
Unnamed,5.2828656,50.8962692
Unnamed,5.2846433,50.8881715
Unnamed,5.3099022,50.8768391
Unnamed,5.358214,49.9235198
Unnamed,5.3648898,49.9277459
Unnamed,5.3677628,49.9279417
Unnamed,5.3666701,49.9273613
Unnamed,3.9016236,50.4081032
Unnamed,5.50389,50.5777626
Unnamed,5.3060319,50.8732988
Unnamed,5.3074506,50.8726693
Unnamed,5.3063718,50.8750555
Unnamed,5.2759178,50.8980004
Unnamed,5.2753761,50.8981584
Unnamed,5.2703382,50.8720841
Unnamed,5.274948,50.8805036
Unnamed,5.2680323,50.8711385
Unnamed,5.2745679,50.8722078
Unnamed,5.3073446,50.8744513
Maria Hendrikapark,2.9252879,51.2212644
Visserijpark,3.7391879,51.0436722
Parc Marcel Busieau,3.8455389,50.4189509
Unnamed,3.8679984,50.4232337
Unnamed,3.8370498,50.4086499
Unnamed,3.8435499,50.4098189
Unnamed,5.1708187,51.0388407
Brakke Grond,2.9726187,51.0952484
Unnamed,3.8383087,50.4039253
Park Westakker-Kwadries,3.2015247,50.8486508
Bastion VIII,4.0943294,51.0272248
Unnamed,3.8790701,51.0050758
Unnamed,3.9255959,50.4357627
Place de Warêt-La-Chaussée,4.940302,50.5464793
Unnamed,5.127437,51.0687511
Unnamed,5.1035365,50.9801347
Unnamed,3.9299785,50.4380839
Unnamed,3.7169663,51.0602047
Unnamed,3.7530675,51.0286871
Park Cerckel,5.0505455,50.9869983
Unnamed,3.9219825,50.432043
Unnamed,5.3356304,50.7546299
Unnamed,5.3605155,50.7697539
Unnamed,3.9230476,50.4331514
Unnamed,3.9198621,50.431862
Unnamed,3.6951056,51.0573561
Unnamed,5.3262031,50.8033186
Unnamed,4.2037255,50.6954037
Unnamed,3.4578608,50.7094222
Unnamed,3.9003197,50.4460307
Parkje van Kasteel Haagsmeer,5.3761569,50.8373663
Square Félix Rousseau,4.8727768,50.4610483
Square Ernest Montellier,4.8790338,50.4637951
Unnamed,5.589805,50.6173074
Unnamed,5.4944089,50.8451206
Unnamed,5.2451809,50.6963353
Unnamed,5.3122255,50.8622926
Unnamed,5.9978561,50.7314865
Unnamed,3.4204555,50.7329436
Unnamed,2.8715585,51.0349347
Unnamed,4.4411464,51.0152178
Unnamed,5.2801311,50.8721261
Rongeseplein,5.3318524,50.9247372
Unnamed,4.3144526,51.122402
Natuurpark Overmeers,3.6965972,51.03437
Unnamed,3.6971871,50.3317392
Unnamed,5.1170341,50.3013871
Kasteeldomein Henegauw,5.3537541,50.8957089
Unnamed,6.2052837,50.4265449
Unnamed,5.1963294,50.8623168
Arboretum de Hamois,5.1814682,50.3391235
Unnamed,5.2730787,50.8728643
Unnamed,3.7363808,51.0547579
Unnamed,3.7226584,51.0367178
Unnamed,3.7223771,51.0373083
Unnamed,3.7372969,51.0542385
Unnamed,5.2777167,50.8984868
Unnamed,5.7862223,51.1025006
Parc communal,4.8005202,50.5071786
Park Wijngaertsveld Tuilt,5.2767164,50.9495421
Unnamed,5.3266014,50.9252944
Unnamed,4.386972,50.8752725
Therapietuin,5.1617247,50.9396202
Unnamed,5.2089885,50.9504928
Parc de la Bassée,4.1775939,50.5704058
Unnamed,5.2494038,50.9177477
Unnamed,5.2485174,50.9163004
Unnamed,5.2763399,50.9304748
Rustenburgpark,3.2057035,51.2202142
Hof van Eef,5.2914122,50.9246451
Unnamed,5.3052333,50.9223029
Réserve naturelle de Claire Fontaine,4.3039772,50.4847672
Unnamed,3.885827,50.4305719
Douly-pleintje,5.3233442,50.9260726
Notelarenpark,5.3261951,50.9236303
Unnamed,5.3355487,50.9222958
Unnamed,5.3239776,50.920459
Unnamed,5.343489,50.9176445
Heilig Hart Plein,5.3253627,50.9358147
Unnamed,5.3446422,50.9322703
Begijnhoftuin Hasselt,5.3408402,50.9321197
Unnamed,5.3512156,50.9311324
Unnamed,5.3558131,50.9274712
Unnamed,5.3934572,50.9263644
Wolterspark,3.7456284,51.0488518
Unnamed,3.8314021,50.4288171
Buurtpark Duifhuisstraat,3.702278,51.0412186
Unnamed,3.3409198,51.2442718
Unnamed,5.5261881,50.8864552
Leroyplein,5.5273366,50.8894658
Park Edelhof,5.5269235,50.8914084
Unnamed,5.5277652,50.8891131
Unnamed,5.7958703,50.2861293
Unnamed,5.5114736,50.8613463
Unnamed,5.5122045,50.8623097
Unnamed,5.5138017,50.8611706
Unnamed,5.5136086,50.8642538
Unnamed,5.5144511,50.8641403
Unnamed,5.5136996,50.8633816
Unnamed,5.5158572,50.8631286
Unnamed,5.5015854,50.8644197
Unnamed,5.5169105,50.8694364
Unnamed,4.1640565,50.3242435
Unnamed,5.51572,50.8727596
Unnamed,5.6045367,50.80874
Den Bruul,4.6954448,50.8835031
Unnamed,4.448882,50.8877126
Unnamed,5.4193501,50.90833
De Singel,4.8570147,51.3192573
Unnamed,5.4109524,50.9024857
Unnamed,5.3686319,50.9195349
Unnamed,4.2815792,50.3413555
Olympiadepark,3.7003213,51.0415453
Tervant Park,5.1949499,51.0544323
Unnamed,5.1844586,50.3112517
Unnamed,5.1820425,50.310302
Unnamed,5.1784916,50.3083893
Unnamed,5.3410062,50.2245161
Hof Arents,3.2255911,51.2052026
Unnamed,4.3370171,50.8802951
Unnamed,4.2946059,50.3404044
Unnamed,4.2986778,50.3410126
Chant des oiseaux,4.2938263,50.3361691
Unnamed,3.7226123,51.0206505
Unnamed,4.2640182,50.3443847
Volkerenplein,5.332579,51.0528381
Unnamed,5.2708837,51.0620442
Unnamed,5.2500061,51.0535708
Unnamed,5.2396074,51.0532709
Unnamed,5.2389463,51.0408886
Boulevard Park,5.1117109,51.1863334
Unnamed,5.2185616,51.0711015
Place de Cortil,4.6426144,50.5799026
Unnamed,5.2240839,51.0884419
Unnamed,3.6666683,51.0735684
Unnamed,3.6639601,51.0730909
Unnamed,5.2087745,51.0880505
De Groene Long,3.3374463,50.9186512
Unnamed,4.2995342,50.3404778
Unnamed,4.3711184,51.2234088
Unnamed,5.2655564,51.0573519
Unnamed,5.3568925,50.9925471
Unnamed,5.3547022,50.9914828
Unnamed,4.3035947,50.3377478
Unnamed,4.303136,50.33723
Unnamed,4.302378,50.3371495
Unnamed,4.3030698,50.3381021
Unnamed,4.3047469,50.3371409
Unnamed,4.303955,50.3365087
Unnamed,5.3419813,50.9285251
Park Terlinden,4.0150492,50.9424084
Biekorf,4.0211365,50.9449493
Château de Morval,3.9279373,50.6092924
Unnamed,3.8260129,50.4340705
Ter Elstpark,4.4981901,51.0894351
