name,lon,lat
Gemeenschapsschool De Weg-Wijzer,4.4057471,50.8804092
Sint-Jozefsschool,4.4033356,50.87743
Clair-Vivre,4.4069406,50.8695011
Sint-Jozefinstituut Torhout,3.1059977,51.0674289
Sint-Vincentiusinstituut Torhout,3.1043671,51.0651297
VLTI Torhout,3.104213,51.0656331
De Oefenschool,3.1033935,51.0655247
Groupe d'Entraide Scolaire,4.3722828,50.8569449
@tous possibles,4.372248,50.8569415
A.B.E.F.,4.342418,50.8638171
Academie Waasmunster,4.0852617,51.1065994
Collège Saint-Benoît de Maredsous,4.7660519,50.303087
Sint-Ignatius,4.5034082,50.7381245
Sint-Ursula-Instituut,4.5794172,51.0642604
Institut de la Providence,4.6076155,50.7147427
GASS - École de devoirs,5.5633191,50.6448495
École Sainte Marie,4.7999652,50.4605805
Triangel,4.5969646,51.3930547
Volwassenenonderwijs Kisp,3.7142577,51.0524553
École Communale Le Val Fleuri,4.3277899,50.8018843
Institut de la Providence de Wavre,4.6080822,50.7146235
IPES Ath (Site Paul Pastur),3.7749119,50.6227803
Styrka @Waterkant,3.7327805,51.0345394
École de Cirque de Bruxelles,4.3470073,50.8638785
Sail Away,4.3742174,50.8258223
École Libre Saint-Martin d'Assesse,5.0247061,50.3719722
cvo crecendo,4.4778326,51.0180022
Kleurendoos,5.1348477,50.7519015
École fondamentale du Tivoli,4.3555862,50.8721096
NTNU EU Büro,4.3681555,50.8382706
ECI Liège,5.5702094,50.6398643
Landwijzer vzw,3.7384786,51.0548577
Basisschool De Triangel,3.7313393,51.0579471
Unnamed,5.2611471,50.3288061
Koninklijk Conservatorium Antwerpen,4.4047108,51.1936811
SABK Wervik,3.0467349,50.7792305
De Kleine Wereld,4.3966963,51.2041929
Unnamed,3.9989775,50.5664328
École communale de Laplaigne,3.4476724,50.5219738
École Communale des Sapins,3.610681,50.4981277
École Nos Enfants,4.3475837,50.8150465
École Nos Enfants,4.3461891,50.8150746
VBS Smetlede,3.9289181,50.9660571
Volwassenenonderwijs,3.9397104,51.1722577
Institut Sainte-Marie,4.4004891,50.8573975
Sancta Maria Instituut,4.7055898,50.8767833
Sancta Maria Basisschool,4.7045907,50.8766006
De Grasmus,4.6895225,50.8769005
Muziekacademie,4.7287309,51.0744581
Tekenacademie,4.7285234,51.0745088
IND Institut Notre-Dame,4.5514073,50.4859422
Institut d'études européennes,4.3610047,50.8540921
Institut Saint-Louis,4.3607712,50.8535514
Ritmica Steenakker,4.4698413,51.1737904
basisschool De Linde,3.3565485,51.0706406
Encora Stedelijk onderwijs,4.3993247,51.195012
Hondenboot Antwerpen Vzw,4.4165687,51.2349417
IRAHM,4.4565855,50.8445773
Hagelandse Academie voor Muziek & Woord,5.05862,50.9870124
SBS 't Hofje,4.0286078,50.9637501
École communale de Loyers,4.9540855,50.4613214
