name,lon,lat
Romsée Rue Général de Gaulle,5.6576895,50.6078365
Romsée Église,5.6642555,50.6105505
Comines Rue des Rubaniers - Komen Linteweversstraat,3.0012448,50.7831957
Zandvoorde Schaprulle,2.9655878,50.8063287
Zandvoorde Schaprulle,2.9655261,50.8064593
Zandvoorde Houthemstraat,2.9813308,50.8115344
Zandvoorde Houthemstraat,2.9816192,50.8115334
Geluveld Waterstraat,2.9752009,50.8395
Geluveld Belle Vue,2.9684857,50.8413887
Geluveld Belle Vue,2.9685097,50.8414917
Zonnebeke Nonnebossen,2.9763375,50.8476499
Everberg Dries,4.5442986,50.8765493
Gemmenich La Forge,5.9951523,50.7448617
Moresnet Chapelle,5.996026,50.7304852
Vaux-sous-Chèvremont La Sapinière,5.6444972,50.6018723
Vaux-sous-Chèvremont Rue de Chèvremont,5.6491642,50.6043665
Vaux-sous-Chèvremont Place T. Foguenne,5.6317241,50.6012767
Everberg Aan de Leeuwen,4.5722102,50.8785066
Meerbeek Gemeentehuis,4.5890746,50.8816814
Erps-Kwerps Diestbrug,4.5965701,50.9056928
Beez Rue de Forêt,4.907625,50.4709121
Herenthout Vonckstraat,4.761193,51.137628
Herenthout Vonckstraat,4.761359,51.1377426
Bouge Quatre chemins,4.8855665,50.473455
Bouge Quatre chemins,4.8851665,50.4738083
Evere Shopping,4.4059981,50.8672184
Lebrun,4.4004605,50.8556244
Pléiades - Plejaden,4.4182978,50.8540405
Les Isnes Chapelle,4.7514838,50.5096324
Zaventem Station,4.4696232,50.8859925
Saint-Denis Route d'Eghezée,4.7890682,50.5391743
Villers-lez-Heest Village,4.8458615,50.5295256
Kampenhout Rijkswacht,4.5685829,50.9323519
Nederokkerzeel Liststraat,4.5649012,50.9258926
Nederokkerzeel Liststraat,4.5646546,50.9251851
Bouge Sainte-Rita,4.8961059,50.4722161
Sterrebeek Beekstraat,4.51298,50.858
Wezembeek-Oppem Doornen,4.5037021,50.8482015
Schilde Termalenbaan,4.5714106,51.2367823
Schilde Termalenbaan,4.5704914,51.2363876
Schilde Brasschaatsebaan,4.5777397,51.2384967
Schilde Wisselstraat,4.5885819,51.2428703
Schilde Schanslaan,4.5974024,51.2463306
Schilde Klein Waterstraat,4.6061172,51.2497878
Halle Eikenlaan,4.613893,51.2528165
Halle Leeuwerikendreef,4.617383,51.2529366
Saint-Denis Rue Albert,4.7849095,50.5355973
Westmalle Eikendreef,4.6539336,51.2768823
Zoersel Kerk,4.7113901,51.2674749
La Louvière Rue Casterman,4.2088461,50.4793568
La Louvière Rue Casterman,4.20924,50.4792826
Jolimont Hôpital,4.2148138,50.4759035
Mariakerke Dorpsstraat,2.874407,51.2089997
Tervuren Vier Winden,4.5404421,50.8376122
Vossem Sint-Pauluslaan,4.5485469,50.8366655
Vossem Oud Station,4.554059,50.8392945
Vossem Oud Station,4.5540175,50.8392067
Vossem Stationsstraat,4.5508641,50.8406057
Sterrebeek Oud Station,4.5144363,50.8632038
Sterrebeek Oud Station,4.5145764,50.8630974
Sterrebeek Zavelstraat,4.509142,50.8631471
Sterrebeek Leopold Nantierlaan,4.5045897,50.8629919
Sterrebeek Reigerslaan,4.4890916,50.8625237
Sterrebeek Reigerslaan,4.4886356,50.8625441
Tervuren Gordaallaan,4.5311937,50.8347943
Tervuren Gordaallaan,4.5327837,50.8348282
Boitsfort Gare - Bosvoorde Station,4.4073985,50.7954747
Sterrebeek Vossemlaan,4.5225868,50.8604651
Sterrebeek Vossemlaan,4.5220295,50.8604875
Tervuren Moorsel Begraafplaats,4.5345347,50.8603173
Tervuren Moorsel Begraafplaats,4.5347226,50.8603995
Tervuren Moorsel Kerk,4.5365022,50.8563916
Tervuren Moorsel Watertoren,4.5394061,50.8530848
Tervuren Moorsel Groenlaan,4.5496753,50.8561144
Tervuren Moorsel Groenlaan,4.5495549,50.8559747
Leefdaal Heggestraat,4.5736018,50.8368756
Leefdaal Heggestraat,4.5737045,50.8368174
Vossem Flosstraat,4.5688264,50.8350966
Vossem Voerhoek,4.5661438,50.8355721
Vossem Voerhoek,4.5661089,50.8354977
Tervuren Oppemstraat,4.5075955,50.8262862
Tervuren Oppemstraat,4.5072779,50.8267741
Wezembeek-Oppem Albertlaan,4.5052459,50.8307537
Wezembeek-Oppem Vosberg,4.4954454,50.8412145
Kraainem Dezangré,4.4664961,50.8617744
Kraainem Dezangré,4.4664055,50.8618726
Kraainem Bricout,4.4616138,50.863857
Kraainem Bricout,4.4608943,50.8640009
Sterrebeek Zavelstraat,4.5102705,50.8630272
Leefdaal Kruisstraat,4.5533019,50.8532618
René Gobert,4.3665418,50.8062283
Floride - Florida,4.3619148,50.8038053
Montjoie,4.3650848,50.8098744
Montjoie,4.3645381,50.8100471
Gossart,4.3624439,50.8111582
Gossart,4.3626113,50.811116
Langeveld,4.3576517,50.8063167
Langeveld,4.3572181,50.8065855
Héros - Helden,4.3424519,50.8030171
Kraainem Viaduct E40,4.4540397,50.8655252
Thumas,4.4568542,50.864789
Kraainem Lenaerts,4.4725616,50.8607011
Sterrebeek J.F.Kennedylaan,4.4810482,50.8622586
Hippodroom - Hippodrome,4.5052674,50.8495042
Jozef Baus,4.4947175,50.8394996
Jozef Baus,4.4945331,50.8397424
Hernalsteen,4.4880424,50.8400333
Hernalsteen,4.4893268,50.8400932
Kraainem Wilderozen,4.4673748,50.8454935
Kraainem Wilderozen,4.4671653,50.8450671
Kraainem Potaarde,4.4687829,50.8410162
Kraainem Prinsedal,4.4695906,50.8370034
Kraainem Heidekruidlaan,4.471682,50.8308922
Kraainem Heidekruidlaan,4.4720885,50.8309762
Kraainem Kastanjeslaan,4.4774642,50.8219567
Kraainem Kastanjeslaan,4.4775525,50.8223474
Marmot - Marmotte,4.4979727,50.8367861
Wezembeek-Oppem Marmotlaan,4.4982094,50.8367358
Oppem,4.4958708,50.8356848
Wezembeek-Oppem Vosberg,4.4957267,50.8412057
Wezembeek-Oppem Ter Meeren,4.5006149,50.8453188
Neerveld,4.4432504,50.8516683
Déportés - Weggevoerden,4.437869,50.8397406
Parc Malou - Maloupark,4.4398941,50.8405432
Parc Malou - Maloupark,4.4400869,50.840331
Stade Fallon - Fallon Stadion,4.443796,50.8412632
Kelle,4.437887,50.8314212
Kelle,4.4378882,50.8313304
Mertens,4.4437796,50.8316155
Mertens,4.4435196,50.8314651
Mareyde,4.4466321,50.8328932
Mareyde,4.4467687,50.8328511
Manoir d'Anjou,4.4555733,50.829181
Manoir d'Anjou,4.4560285,50.8285006
Mater Dei,4.4618036,50.8318265
Paddock,4.4639293,50.8325697
Paddock,4.4634271,50.8331127
Thiry-Woluwe,4.4435698,50.8539042
Gersis,4.459871,50.8412872
Gersis,4.4602371,50.8408296
Rue au Bois - Bosstraat,4.4523023,50.8310665
Sainte-Alix - Sint-Aleidis,4.4630514,50.8283191
Bouleaux - Berken,4.4673152,50.8370607
Bouleaux - Berken,4.4674397,50.8369067
Marche Maison Médicale,5.3283213,50.2290873
Aye Rue du Vivier 45,5.3124803,50.2264843
Aye Rue du Vivier 45,5.311994,50.2265181
Aye Monument,5.2967159,50.2228408
Aye Monument,5.2968475,50.2229851
Aye Rue Jamodenne,5.2865592,50.2195127
Aye Rue Jamodenne,5.2860356,50.2194721
Aye Vieux Humain,5.2786676,50.2173943
Humain Place du Jeu de Balles,5.2565095,50.2063145
Humain Place du Jeu de Balles,5.256265,50.2062957
Havrenne Rue de Humain,5.2318236,50.2021813
Havrenne Calvaire,5.2213645,50.2047821
Buissonville Cimetière,5.2020312,50.2163428
Buissonville Cimetière,5.2023026,50.2163696
Buissonville Centre,5.1970092,50.2169332
Buissonville Route de Forzée,5.1878318,50.2179351
Borlez Écoles,5.2496134,50.6320875
La Hulpe Trois Colonnes,4.4812864,50.7315001
Groenendaal Station,4.4492074,50.7666936
Hoeilaart Dumbergplein,4.4610801,50.7666848
Hoeilaart Post,4.4690631,50.7666953
Hoeilaart Kerk,4.4721681,50.7684152
Overijse Stationsplein,4.5338307,50.7706838
Hoeilaart Jules Delcordestraat,4.46342,50.771
Hoeilaart Au Gaz,4.4598414,50.7748852
Hoeilaart Café Van Moer,4.4583106,50.7779101
Hoeilaart Wijndaalstraat,4.4718419,50.7704885
Hoeilaart Désiré Vandervaerenstraat,4.4761358,50.7665205
Overijse Brug Autobaan,4.4828883,50.7913932
Overijse Jezus-Eik Kerk,4.4810977,50.7940727
Overijse Esdoornenlaan,4.4804712,50.7864784
Hoeilaart Watertoren,4.4767585,50.7767343
Geburen - Voisins,4.4819346,50.8521389
Viooltjes - Violettes,4.4848307,50.8403606
Viooltjes - Violettes,4.4846707,50.8408047
Sportplein - Plaine des Sports,4.4875361,50.8431254
Kraainem Middenlaan,4.4792103,50.8206782
Kraainem Bechetlaan,4.4879435,50.8214328
Kraainem Bechetlaan,4.4892129,50.821475
Tervuren Hoogvorstweg,4.4976699,50.8223357
Tervuren Hoogvorstweg,4.4978078,50.822255
Tervuren Heilig Hartcollege,4.50411,50.8285
Kraainem Prinsedal,4.4696143,50.8375543
Kraainem Potaarde,4.4688087,50.8412667
Jambes Maibelle rue J. Servais,4.8821362,50.4528359
Jambes Maibelle rue de l'Herbage,4.8843303,50.449505
Jambes Belle-Vue,4.8845427,50.4554623
Jambes Avenue du Petit-Sart,4.8903656,50.4478803
Jambes Montagne Sainte-Barbe,4.8792083,50.4549312
Jambes Montagne Sainte-Barbe,4.8797934,50.4550423
Jambes Station Nord,4.8755685,50.4552086
Jambes Place de la Wallonie,4.8715849,50.4565861
Jambes Rue de Coppin,4.8703107,50.4569256
Jambes Rue de Coppin,4.8700126,50.4568286
Jambes Athénée,4.874882,50.4503784
Naninne S.A.N.,4.9245179,50.4290325
Naninne S.A.N.,4.9243166,50.4294552
Kerk Wezembeek - Église Wezembeek,4.4827353,50.8527913
Gergel,4.4866545,50.8509649
Louis Marcelis,4.4834307,50.8470478
Louis Marcelis,4.4833427,50.8469933
Sportplein - Plaine des Sports,4.4871306,50.8436219
Kraainem-Shopping,4.4730323,50.8482249
Sint-Antonius - Saint-Antoine,4.4573702,50.8624649
Sint-Stevens-Woluwe Acaciawijk,4.4481557,50.860835
Sint-Stevens-Woluwe Acaciawijk,4.4483097,50.8608127
Gulledelle,4.4283639,50.8555794
Andromède - Andromeda,4.4251148,50.8545427
Andromède - Andromeda,4.4252286,50.8546154
Capricorne - Steenbok,4.4209175,50.8552251
Capricorne - Steenbok,4.4209507,50.8551175
Pléiades - Plejaden,4.4179424,50.8538634
Heydenberg,4.4167693,50.8491283
Heydenberg,4.4172136,50.8489463
Heydenberg,4.4165922,50.8487807
Meudon,4.4171836,50.8449771
Meudon,4.4168953,50.8449828
Chien Vert - Groene Hond,4.4268687,50.8344715
Mostinck,4.4231754,50.8332157
Cicéron - Cicero,4.420613,50.8606759
de Lombaerde,4.4179067,50.85985
de Lombaerde,4.4169164,50.8597589
Paduwa,4.4154292,50.8592326
Paduwa,4.4137612,50.8589609
Mommaerts,4.4127963,50.8569353
Mommaerts,4.4129317,50.856827
Colonel Bourg - Kolonel Bourg,4.4097064,50.8526126
Colonel Bourg - Kolonel Bourg,4.4094617,50.8523581
Levie,4.4076589,50.8479159
Degrooff,4.4118567,50.843608
Degrooff,4.411591,50.8436581
Montald,4.4212083,50.844007
Montald,4.4213139,50.8440473
Speeckaert,4.4202161,50.8484331
Speeckaert,4.4204393,50.8486227
Verheyleweghen,4.4246961,50.8483416
Verheyleweghen,4.4250303,50.8480841
Moonens,4.4287831,50.8483514
Moonens,4.4287592,50.8485125
Hymans,4.4306686,50.8469131
Melard,4.4282516,50.8420331
Melard,4.4275064,50.8423573
Sainte-Anne - Sint-Anna,4.4364384,50.8183351
Sugny Rue de Bagimont,4.8978383,49.8157528
Sugny Rue de Bagimont,4.897952,49.8158437
Corbion Route de Sugny 22,5.0076983,49.7950123
Corbion Route de Sugny 46,5.0074809,49.792293
Corbion Route de Sugny 22,5.0078648,49.7951798
Corbion Route de Sugny 46,5.0076679,49.7922875
Corbion Carrefour,5.0090456,49.7964256
Corbion Carrefour,5.0094712,49.7963719
Bouillon Athénée,5.0681444,49.7922702
Corbion Église,5.0068829,49.7973911
Bagimont Église,4.8755218,49.8241846
Bagimont Centre FEDASIL,4.8856284,49.8318061
Tervuren Kerk,4.5135873,50.8230511
Tervuren Kerk,4.5144569,50.8243092
Tervuren Jezus-Eiklaan,4.5053253,50.8190986
Tervuren De Nettenberg,4.5141425,50.8194375
Tervuren De Nettenberg,4.5138597,50.8192618
Tervuren Sportcentrum,4.5108505,50.8174099
Tervuren Sportcentrum,4.5108871,50.8175496
Tervuren Kerkhof,4.5275687,50.8196245
Tervuren Kerkhof,4.5275055,50.8195404
Tervuren Hertenbergstraat,4.5164491,50.8219296
Tervuren Hertenbergstraat,4.5161938,50.8222471
Tervuren Centrum,4.5129958,50.8255266
Tervuren Centrum,4.5131065,50.8255562
Tervuren Centrum,4.5123754,50.8258156
Deux Chaussées - Tweesteenwegen,4.4347412,50.816349
Deux Chaussées - Tweesteenwegen,4.4345135,50.8164265
Slegers,4.4322572,50.8413834
Slegers,4.4321308,50.8415187
Hechtel Welsh Guardplein,5.3686192,51.1250811
Duisburg Hertswegenstraat,4.5343556,50.8175206
Duisburg Hertswegenstraat,4.5345781,50.8174235
Tervuren Atheneum,4.5027416,50.8229521
Tervuren Moorsel Merellaan,4.5439256,50.8581321
Tervuren Moorsel Merellaan,4.5438907,50.8582841
Tervuren Moorsel Vinkenlaan,4.5389203,50.8594795
Tervuren Moorsel Vinkenlaan,4.5390995,50.8595267
Tervuren Moorsel Begraafplaats,4.5354867,50.8603476
Tervuren Moorsel Begraafplaats,4.5355181,50.8602875
Diegem Mommaerts,4.4454261,50.8912239
Diegem Mommaerts,4.4464121,50.8906062
Diegem Woluwelaan,4.4353522,50.8961535
Diegem Broekstraat,4.4352109,50.897577
Machelen Heirbaan,4.4482695,50.9181927
Machelen Heirbaan,4.4480486,50.9179948
Vilvoorde Aarschotsestraat,4.4491929,50.9245115
Vilvoorde Aarschotsestraat,4.4492285,50.9246307
Vilvoorde Housiau,4.4544541,50.9353447
Vilvoorde Housiau,4.454568,50.935264
Peutie Buitingstraat,4.4582816,50.9411285
Peutie Buitingstraat,4.4582069,50.9411711
Vilvoorde Houtem Vierbunder,4.4696,50.9475
Vilvoorde Houtem Kerk,4.4643008,50.9502094
Vilvoorde Houtem Kerk,4.4650921,50.9504403
Vilvoorde Keiput,4.469073,50.95088
Vilvoorde Keiput,4.4692372,50.9508813
Vilvoorde Kluitingstraat,4.4604321,50.9474879
Vilvoorde Hoge Buizen,4.449231,50.9506432
Vilvoorde Hoge Buizen,4.4489703,50.9505319
Machelen Koningin Astrid,4.4448755,50.9116917
Machelen Koningin Astrid,4.4452219,50.9123909
Marche-les-Dames Les 10 bonniers,4.9629063,50.5012405
Marche-les-Dames Les cailloux,4.9684234,50.4987215
Marche-les-Dames Les cailloux,4.9687767,50.4987204
Diegem Dorp,4.4318411,50.8953895
Diegem Dorp,4.4321006,50.8954647
Witloof,4.4227352,50.9011371
Vilvoorde Havendok Dam,4.438872,50.9432025
Vilvoorde Komatsu,4.4422561,50.9445234
Vilvoorde Komatsu,4.4425727,50.9445681
Vilvoorde Huis ten Halve,4.4445843,50.9462713
Vilvoorde Huis ten Halve,4.4448685,50.9463047
Vilvoorde Kluitingstraat,4.4601598,50.9480373
Peutie Militair Complex,4.4677208,50.9297854
Peutie Militair Complex,4.467906,50.9298458
Diegem Woluwelaan,4.4349648,50.8959382
Vier Fonteinen,4.4219947,50.9154742
Vilvoorde Nowélei,4.4276856,50.9301493
Eppegem Dorp,4.45484,50.9623
Eppegem Station,4.4566271,50.9592704
Perk Krekelenhoekstraat,4.4857972,50.9348033
Perk Krekelenhoekstraat,4.4853686,50.9348091
Perk Huinhovenstraat,4.4770178,50.9331974
Perk Huinhovenstraat,4.4768873,50.9330838
Melsbroek Oud Tramstation,4.47741,50.9105
Melsbroek Oud Tramstation,4.4773149,50.9103233
Diegem Koning Albertlaan,4.4428461,50.9041277
Diegem Ring,4.4392733,50.900893
Diegem Ring,4.4394932,50.9007747
Vossem Stationsstraat,4.5495126,50.8408878
Vossem Vossemberg,4.5646538,50.833556
Vossem Vossemberg,4.5646302,50.8333892
Vossem Vossemberg Veld,4.5651735,50.8264756
Vossem Vossemberg Veld,4.5653141,50.8263812
Duisburg Oud Station,4.5612196,50.8199772
Duisburg Oud Station,4.560824,50.8196975
Duisburg Kerkplaats,4.5532444,50.8169889
Duisburg Kerkplaats,4.5536805,50.8171174
Duisburg Kerk,4.5520151,50.8156844
Duisburg Kerk,4.5519123,50.8154623
Duisburg Watertoren,4.5512402,50.8110898
Duisburg Watertoren,4.5511656,50.8111911
Duisburg Molenweg,4.5437609,50.8119749
Duisburg Molenweg,4.5437067,50.8120513
Florent Pauwels,4.4709998,51.2054303
Houwaart Sluiweg,4.8831507,50.9446777
Baraque-Michel,6.0628907,50.5194545
Vossem Stationsstraat,4.550599,50.8411568
Tervuren Vier Winden,4.5397871,50.8378453
Tervuren Vier Winden,4.5399021,50.8378857
Vossem Lindenberg,4.5590841,50.83257
Opvelp Molensteen,4.8011935,50.818054
Meldert Paardskerkhof,4.8279962,50.7871334
Meldert Paardskerkhof,4.8280042,50.7870656
Meldert Voetbalplein,4.8329492,50.7852941
L'Écluse Chapelle,4.8255605,50.7770148
L'Écluse Chapelle,4.8256242,50.7769392
L'Écluse Rue de Gaet,4.8312517,50.7728069
L'Écluse Rue de Gaet,4.8313269,50.7728921
Beauvechain Rue des 3 Héros,4.8175486,50.7613337
Beauvechain Rue des 3 Héros,4.8169274,50.7611062
Lathuy Chaussée de Wavre,4.8279444,50.7327969
Lathuy Chaussée de Wavre,4.8280702,50.7327605
Dongelberg Centre,4.821031,50.7009386
Dongelberg Centre,4.8210249,50.7007253
Jodoigne-Souveraine Chemin de Brocuy,4.8319899,50.7076842
Duisburg Hulststraat,4.54593,50.8073112
Duisburg Hulststraat,4.5460849,50.8072917
Overijse IJzerstraat,4.5513526,50.8012965
Overijse IJzerstraat,4.5513693,50.8011658
Overijse Eizer Kerk,4.5498682,50.7991574
Overijse Eizer Kerk,4.5490705,50.7985869
Overijse Eizer Kapel,4.5470675,50.7960129
Overijse Kouterstraat,4.5582949,50.7805744
Lathuy Chaussée de Wavre,4.8279577,50.7320965
Lathuy Bois Saint-Servais,4.8093045,50.7352235
Sart-Mélin La Sarte,4.7931521,50.7379484
Sart-Mélin La Sarte,4.7930667,50.7379846
Mélin Champs de Leck,4.787015,50.7469028
Mélin Champs de Leck,4.7869427,50.7470583
Beauvechain Aérodrome P1,4.7837473,50.7539645
Chant d'Oiseau - Vogelzang,4.4180867,50.8280377
Chant d'Oiseau - Vogelzang,4.4182388,50.8271224
Stedelijke Sporthal,4.3777691,51.1938136
Stedelijke Sporthal,4.3781948,51.1940884
Chien Vert - Groene Hond,4.42941,50.8348534
Océan Atlantique - Atlantische Oceaan,4.4183271,50.8311331
Océan Atlantique - Atlantische Oceaan,4.41851,50.8304313
Parc des Sources - Bronnenpark,4.4339836,50.8356334
Hamme-Mille Ladrerie,4.7045924,50.7797407
Hamme-Mille Ladrerie,4.7039507,50.779927
Nethen Arbre du Centenaire,4.6932612,50.7834426
Nethen Arbre du Centenaire,4.6928725,50.7835571
Sint-Joris-Weert Kasteelstraat,4.6499495,50.8115374
Oud-Heverlee Don Bosco,4.6567854,50.8288272
Oud-Heverlee Don Bosco,4.6569929,50.8288552
Heverlee Veldstraat,4.6596886,50.8634393
Heverlee Veldstraat,4.6597585,50.8640358
Jules César - Julius Cesar,4.4203927,50.8336342
Baron de Castro,4.4084237,50.8288755
Drève de Nivelles - Nijvelsedreef,4.4128324,50.8259957
Mouettes - Meeuwen,4.4143934,50.8249855
Mouettes - Meeuwen,4.4153383,50.825055
Montigny-le-Tilleul Eden Parc,4.3639029,50.3669297
Montigny-le-Tilleul Eden Parc,4.3640826,50.3664216
Montigny-le-Tilleul Rue de Marbaix,4.36418,50.3706881
Montigny-le-Tilleul Rue de Marbaix,4.3640008,50.3708117
Sart-Dames-Avelines Bas Jaune,4.4974704,50.5595392
Sart-Dames-Avelines Bas Jaune,4.4974769,50.5591891
Overijse Eizer Kapel,4.5464011,50.7957642
Overijse Ketelheide,4.5354481,50.7865156
Overijse Ketelheide,4.535358,50.7863198
Overijse Groeneweg,4.5294803,50.7827802
Overijse Groeneweg,4.5290244,50.782589
Overijse Vriendschapstraat,4.5168087,50.7799909
Overijse Vriendschapstraat,4.5178663,50.7795224
Overijse Clement Vanophemstraat,4.5205227,50.7787539
Overijse Clement Vanophemstraat,4.5212826,50.779078
Overijse Clement Vanophemstraat,4.5211262,50.7791154
Overijse Puttestraat,4.5475814,50.7751783
Meldert Gaatstraat,4.8288592,50.7770147
Meldert Gaatstraat,4.8291732,50.7768559
Beauvechain Les Burettes,4.7924593,50.7764427
Beauvechain Les Burettes,4.7925421,50.7765358
Brasschaat Lage Kaart,4.4856975,51.3034717
Brasschaat Du Boislei,4.4899325,51.2932448
Brasschaat Kerk Miksebaan,4.4928005,51.2897611
Schoten Dennenweg,4.5179888,51.2812456
Schoten Distelvinklei,4.5461013,51.2641204
's-Gravenwezel Oudaen,4.5539142,51.2632027
's-Gravenwezel Eikenlei,4.5566778,51.2631033
's-Gravenwezel Veldlei,4.55853,51.2599
's-Gravenwezel Dreef Hertenbos,4.5594952,51.2570517
's-Gravenwezel Philippedreef,4.5684671,51.2507561
Schilde Missionarislei,4.572877,51.2461549
Schilde Dennenlaan,4.5741794,51.2443415
Schilde Brasschaatsebaan,4.5795277,51.2380124
Schilde Bogaertslaan,4.5816493,51.2349932
Schilde Kerk,4.5832603,51.2320637
Schilde Puttenhoflaan,4.5886861,51.23273
Schilde Rozenhoek,4.5924475,51.2296881
Oelegem Goorstraat,4.5970606,51.2267063
Oelegem Knodbaan,4.5998904,51.2185953
Oelegem Hoornveldstraat,4.6002368,51.209874
Oelegem Oelegemsteenweg,4.5981142,51.2036385
Broechem Bistweg,4.6045313,51.189107
Broechem Beemdenstraat,4.6226556,51.1876317
Broechem Lammerenberg,4.6275162,51.1863624
Beauvechain Rue de Wahenge,4.7916057,50.7671025
Beauvechain Rue de Wahenge,4.7915865,50.7669456
La Bruyère Rue de Mélin,4.7845074,50.7618351
La Bruyère Rue de Mélin,4.7846859,50.7618412
Beauvechain Aérodrome P5,4.7810061,50.7721141
Beauvechain Aérodrome P5,4.780599,50.7727166
Broechem Bistweg,4.6045895,51.1895235
Oelegem Oelegemsteenweg,4.5982683,51.2035917
Oelegem Hoornveldstraat,4.6004035,51.2098422
Oelegem Knodbaan,4.5999789,51.218357
Oelegem Goorstraat,4.5972567,51.2267546
Schilde Rozenhoek,4.5926408,51.229757
Schilde Puttenhoflaan,4.5889982,51.2326602
Schilde Bogaertslaan,4.581451,51.2361998
Schilde Dennenlaan,4.5740485,51.2448057
Schilde Missionarislei,4.5727074,51.2466707
's-Gravenwezel Philippedreef,4.5693392,51.2505646
's-Gravenwezel Dreef Hertenbos,4.5596238,51.2571416
's-Gravenwezel Veldlei,4.5584572,51.2606687
's-Gravenwezel Eikenlei,4.5569372,51.2632469
's-Gravenwezel Oudaen,4.5542867,51.2633187
Schoten Distelvinklei,4.5462425,51.2641802
Schoten Dennenweg,4.5176211,51.2814078
Brasschaat Sportcentrum,4.5038856,51.2856391
Brasschaat Elshoutbaan,4.5003043,51.2904429
Brasschaat Du Boislei,4.4899198,51.2936271
Brasschaat Lage Kaart,4.4858883,51.3034874
Brasschaat Kattekensberg,4.463284,51.2960867
Brasschaat Sparrenlaan,4.454537,51.2967328
Brasschaat Boskapellei,4.4467364,51.2961339
Brasschaat Jacobuslei,4.4459388,51.294021
Beez Rue de Forêt,4.9069514,50.470837
Brasschaat Kattekensberg,4.4633341,51.2959634
Schilde Gemeentehuis,4.5774257,51.2404966
Oelegem Nieuwe Laan,4.59882,51.2155
Brasschaat Hoge Kaart,4.484572,51.3062481
Brasschaat Hoge Kaart,4.4846928,51.3062064
Waarloos Kerk,4.4544274,51.1055332
Waarloos Wildemansstraat,4.4506699,51.1122894
Marcel Thiry,4.4389375,50.8549839
Peupliers - Populieren,4.437452,50.8525857
Charmille - Haagbeuken,4.4349769,50.8511206
Charmille - Haagbeuken,4.434089,50.8506777
Roodebeek,4.4360044,50.8479095
Roodebeek,4.4362784,50.8478784
Voot,4.4344765,50.8413455
Voot,4.4348439,50.8410772
Bossut-Gottechain Bossut,4.7010198,50.7582671
Bossut-Gottechain Bossut,4.7010902,50.758137
Bossut-Gottechain Bossut,4.7004084,50.7578718
Bossut-Gottechain Rue Verbanis,4.6957277,50.759942
Bossut-Gottechain Rue Verbanis,4.6954642,50.7598018
Hamme-Mille Rue du Cimetière,4.7128737,50.7859098
Hamme-Mille Rue du Cimetière,4.7130605,50.7859017
Hamme-Mille Val Duc,4.7124252,50.7882127
Hamme-Mille Val Duc,4.7121491,50.7885646
La Chasse - De Jacht,4.3894239,50.8308112
Étangs - Vijvers,4.3808348,50.8360516
Diamant,4.4017092,50.8491839
Overijse Solheide,4.5331571,50.7752019
Overijse Solheide,4.5335177,50.7750663
Overijse Kerk,4.5378829,50.7727464
Overijse Kerk,4.5375002,50.7725251
Huldenberg Kaalheide,4.5684673,50.7855168
Huldenberg Kaalheide,4.5686062,50.7859116
Overijse De Leegheid,4.5426975,50.7726313
Huldenberg Stroobantsweg,4.5761983,50.7898302
Plasky,4.3960453,50.8512472
Schuman,4.3837013,50.8419832
Nerviens - Nerviërs,4.3856325,50.8388716
Nerviens - Nerviërs,4.3858531,50.8389784
Wilsele Pleinstraat,4.7159789,50.914846
Wilsele Gemeentehuis,4.7136395,50.910884
Wilsele Gemeentehuis,4.7133485,50.9099175
Twyeninck,4.4213912,50.896477
Witloof,4.4222733,50.9012358
Twyeninck,4.4210547,50.8960539
Dobbelenberg,4.4301074,50.8937589
Dobbelenberg,4.4302939,50.8936705
Herentals Belgiëlaan,4.8345957,51.1793539
Vilvoorde Oude Vaartbrug,4.4164923,50.9257594
Vilvoorde Machelenstraat,4.4255808,50.9186026
Vilvoorde Machelenstraat,4.4256669,50.918693
Machelen Vilvoordelaan,4.4305728,50.9170021
Machelen Vilvoordelaan,4.4310683,50.9169916
Leman,4.3863564,50.8367252
Leman,4.3874104,50.8368363
Jourdan,4.3817393,50.8378264
Étangs - Vijvers,4.3806623,50.835504
Étangs - Vijvers,4.3798872,50.8358437
Museum,4.3770086,50.8357121
Museum,4.3749915,50.8358628
Idalie,4.3709946,50.8363303
Idalie,4.3720141,50.8352558
Luxembourg - Luxemburg,4.3728113,50.838902
Luxembourg - Luxemburg,4.3728348,50.8381141
Luxembourg - Luxemburg,4.373624,50.8396507
Luxembourg - Luxemburg,4.3734157,50.8395513
Science - Wetenschap,4.3692207,50.8398651
Science - Wetenschap,4.3694249,50.8399017
Trône - Troon,4.3665757,50.8405071
Trône - Troon,4.3667644,50.8403718
Fétis,4.3856116,50.8333227
Fétis,4.3862558,50.8330342
Idalie,4.3723154,50.8358841
Huldenberg Koxberg (Huis nr 16),4.58439,50.7839
Huldenberg Koxberg (Huis nr 16),4.58431,50.7836
Huldenberg Gemeenteplein,4.5835171,50.7893585
Huldenberg Gemeenteplein,4.5830955,50.7891517
Huldenberg Onder Smeysberg,4.5906501,50.7904684
Huldenberg Onder Smeysberg,4.5924856,50.7910722
Huldenberg Van Kildonckstraat,4.5956614,50.7926425
Loonbeek Spitsberg,4.5989749,50.7982946
Loonbeek Kapelleke,4.6019795,50.8010037
Loonbeek Kouterstraat,4.6067518,50.8054817
Loonbeek Kouterstraat,4.6071825,50.806827
Loonbeek Kerk,4.6085649,50.808289
Loonbeek Oud Station,4.6132851,50.8120067
